base_price,discount_percentage,quantity,manufacturer,product_id,category,sku,taxless_price,unit_discount_amount,min_price,_id,discount_amount,created_on,product_name,price,taxful_price,base_unit_price,customer_id,basket_date,basket_count,product_category,product_color
10.99,0,1,Pyramidustries,51491322,Women's Accessories,ZO0188101881,10.99,0.0,5.39,sold_product_575807_13310,0.0,2016-12-19 20:29:46,Braided belt - black,10.99,10.99,10.99,10193689,2019-05-27,3,Braided belt,black
10.99,0,1,Elitelligence,33906453,Men's Accessories,ZO0598005980,10.99,0.0,5.6,sold_product_552408_22465,0.0,2016-12-02 11:51:22,Belt - navy,10.99,10.99,10.99,31970428,2019-05-27,5,Belt,navy
10.99,0,1,Elitelligence,33906453,Men's Accessories,ZO0598005980,10.99,0.0,5.6,sold_product_552408_22465,0.0,2016-12-02 11:51:22,Belt - navy,10.99,10.99,10.99,2584768,2019-05-26,2,Belt,navy
10.99,0,1,Elitelligence,33906453,Men's Accessories,ZO0598005980,10.99,0.0,5.6,sold_product_552408_22465,0.0,2016-12-02 11:51:22,Belt - navy,10.99,10.99,10.99,19197177,2019-06-01,2,Belt,navy
10.99,0,1,Elitelligence,33906453,Men's Accessories,ZO0598005980,10.99,0.0,5.6,sold_product_552408_22465,0.0,2016-12-02 11:51:22,Belt - navy,10.99,10.99,10.99,13026303,2019-06-09,2,Belt,navy
10.99,0,1,Elitelligence,33906453,Men's Accessories,ZO0598005980,10.99,0.0,5.6,sold_product_552408_22465,0.0,2016-12-02 11:51:22,Belt - navy,10.99,10.99,10.99,31620876,2019-05-27,2,Belt,navy
64.99,0,1,Angeldale,2302249,Men's Shoes,ZO0681706817,64.99,0.0,29.25,sold_product_578944_1793,0.0,2016-12-22 05:12:29,Lace-ups - Midnight Blue,64.99,64.99,64.99,10337846,2019-05-27,2,Lace-ups,Midnight Blue
24.99,0,1,Low Tide Media,3939603,Men's Clothing,ZO0425604256,24.99,0.0,12.01,sold_product_579004_13988,0.0,2016-12-22 06:21:36,Jeans Skinny Fit - light blue,24.99,24.99,24.99,9922482,2019-05-27,2,Jeans Skinny Fit,light blue
24.99,0,1,Low Tide Media,3939603,Men's Clothing,ZO0425604256,24.99,0.0,12.01,sold_product_579004_13988,0.0,2016-12-22 06:21:36,Jeans Skinny Fit - light blue,24.99,24.99,24.99,1735279,2019-06-12,3,Jeans Skinny Fit,light blue
28.99,0,1,Oceanavigations,6581161,Men's Clothing,ZO0284802848,28.99,0.0,14.78,sold_product_578651_7009,0.0,2016-12-22 00:04:19,SVEN - Jeans Tapered Fit - mid blue,28.99,28.99,28.99,24839078,2019-05-27,2,SVEN,Jeans Tapered Fit - mid blue
28.99,0,1,Oceanavigations,6581161,Men's Clothing,ZO0284802848,28.99,0.0,14.78,sold_product_578651_7009,0.0,2016-12-22 00:04:19,SVEN - Jeans Tapered Fit - mid blue,28.99,28.99,28.99,13965763,2019-05-24,2,SVEN,Jeans Tapered Fit - mid blue
28.99,0,1,Oceanavigations,6581161,Men's Clothing,ZO0284802848,28.99,0.0,14.78,sold_product_578651_7009,0.0,2016-12-22 00:04:19,SVEN - Jeans Tapered Fit - mid blue,28.99,28.99,28.99,29137433,2019-05-21,2,SVEN,Jeans Tapered Fit - mid blue
41.99,0,1,Elitelligence,45548052,Men's Shoes,ZO0521405214,41.99,0.0,21.01,sold_product_723103_17898,0.0,2016-12-27 15:38:53,Lace-up boots - black,41.99,41.99,41.99,11185404,2019-05-27,2,Lace-up boots,black
22.99,0,1,Elitelligence,46323442,Men's Clothing,ZO0585905859,22.99,0.0,12.41,sold_product_578688_20621,0.0,2016-12-22 00:46:05,Sweatshirt - tan,22.99,22.99,22.99,22847976,2019-05-27,2,Sweatshirt,tan
32.99,0,1,Pyramidustries active,36513305,Women's Clothing,ZO0227502275,32.99,0.0,15.51,sold_product_576076_10517,0.0,2016-12-20 01:09:07,Tracksuit top - black,32.99,32.99,32.99,14304817,2019-05-27,3,Tracksuit top,black
18.99,0,1,Tigress Enterprises,50839037,Women's Clothing,ZO0100301003,18.99,0.0,10.06,sold_product_576076_17821,0.0,2016-12-20 01:09:07,Nightie - dark purple,18.99,18.99,18.99,41851053,2019-05-27,3,Nightie,dark purple
64.99,0,1,Oceanavigations,32280256,Women's Shoes,ZO0247802478,64.99,0.0,29.25,sold_product_575439_21134,0.0,2016-12-19 13:16:19,Boots - tetto,64.99,64.99,64.99,24632852,2019-05-27,2,Boots,tetto
20.99,0,1,Champion Arts,42451913,Women's Clothing,ZO0502205022,20.99,0.0,10.7,sold_product_575439_24942,0.0,2016-12-19 13:16:19,Sweatshirt - light grey,20.99,20.99,20.99,33294941,2019-05-27,2,Sweatshirt,light grey
59.99,0,1,Oceanavigations,51006574,Women's Shoes,ZO0246002460,59.99,0.0,28.2,sold_product_575496_7497,0.0,2016-12-19 14:09:36,Ankle boots - cappuccino,59.99,59.99,59.99,12478033,2019-05-27,2,Ankle boots,cappuccino
24.99,0,1,Pyramidustries,38132694,Women's Clothing,ZO0154801548,24.99,0.0,12.25,sold_product_577826_25154,0.0,2016-12-21 08:54:14,Summer dress - black/white,24.99,24.99,24.99,1485546,2019-05-28,2,Summer dress,black/white
24.99,0,1,Pyramidustries,38132694,Women's Clothing,ZO0154801548,24.99,0.0,12.25,sold_product_577826_25154,0.0,2016-12-21 08:54:14,Summer dress - black/white,24.99,24.99,24.99,40695616,2019-06-06,2,Summer dress,black/white
59.99,0,1,Angeldale,34044543,Men's Shoes,ZO0685706857,59.99,0.0,32.99,sold_product_588917_13672,0.0,2016-12-29 14:13:55,Lace-up boots - black,59.99,59.99,59.99,36639392,2019-05-27,2,Lace-up boots,black
64.99,0,1,Angeldale,51664679,Men's Shoes,ZO0687706877,64.99,0.0,35.74,sold_product_557019_21560,0.0,2016-12-05 22:26:24,Lace-up boots - cognac,64.99,64.99,64.99,40841151,2019-05-27,2,Lace-up boots,cognac
49.99,0,1,Low Tide Media,37214578,Women's Shoes,ZO0367703677,49.99,0.0,25.49,sold_product_578315_10927,0.0,2016-12-21 17:34:05,Lace-up boots - natural,49.99,49.99,49.99,14452778,2019-05-27,2,Lace-up boots,natural
49.99,0,1,Low Tide Media,37214578,Women's Shoes,ZO0367703677,49.99,0.0,25.49,sold_product_578315_10927,0.0,2016-12-21 17:34:05,Lace-up boots - natural,49.99,49.99,49.99,4534475,2019-06-01,2,Lace-up boots,natural
20.99,0,1,Pyramidustries active,37287142,Women's Clothing,ZO0226702267,20.99,0.0,9.66,sold_product_578315_21151,0.0,2016-12-21 17:34:05,Sweatshirt - mid grey multicolor,20.99,20.99,20.99,28768206,2019-05-27,2,Sweatshirt,mid grey multicolor
32.99,0,1,Tigress Enterprises,31265018,Women's Clothing,ZO0068000680,32.99,0.0,16.17,sold_product_578472_24408,0.0,2016-12-21 20:45:36,Cardigan - grey multicolor/offwhite,32.99,32.99,32.99,12369211,2019-05-27,2,Cardigan,grey multicolor/offwhite
41.99,0,1,Oceanavigations,32746434,Women's Accessories,ZO0320103201,41.99,0.0,22.25,sold_product_576396_24416,0.0,2016-12-20 06:43:12,Weekend bag - navy,41.99,41.99,41.99,42584606,2019-05-27,2,Weekend bag,navy
74.99,0,1,Low Tide Media,38557587,Women's Shoes,ZO0373203732,74.99,0.0,38.24,sold_product_578584_22375,0.0,2016-12-21 22:43:41,Winter boots - taupe,74.99,74.99,74.99,15319966,2019-05-27,2,Winter boots,taupe
74.99,0,1,Low Tide Media,38557587,Women's Shoes,ZO0373203732,74.99,0.0,38.24,sold_product_578584_22375,0.0,2016-12-21 22:43:41,Winter boots - taupe,74.99,74.99,74.99,26465260,2019-05-25,2,Winter boots,taupe
24.99,0,1,Champion Arts,41094778,Women's Clothing,ZO0496204962,24.99,0.0,12.74,sold_product_581313_13279,0.0,2016-12-23 23:44:10,Summer jacket - dark blue/pink/ grey,24.99,24.99,24.99,3211792,2019-05-27,2,Summer jacket,dark blue/pink/ grey
32.99,0,1,Angeldale,51468376,Women's Accessories,ZO0698906989,32.99,0.0,16.82,sold_product_581313_19568,0.0,2016-12-23 23:44:10,Clutch - taupe,32.99,32.99,32.99,14547998,2019-05-27,2,Clutch,taupe
33.99,0,1,Oceanavigations,31325549,Women's Clothing,ZO0267502675,33.99,0.0,15.64,sold_product_552087_19795,0.0,2016-12-02 06:15:50,Jumper - black,33.99,33.99,33.99,33760259,2019-05-27,2,Jumper,black
10.99,0,1,Elitelligence,36315496,Men's Clothing,ZO0570205702,10.99,0.0,5.6,sold_product_580525_12155,0.0,2016-12-23 09:15:50,Polo shirt - white,10.99,10.99,10.99,24755744,2019-05-27,5,Polo shirt,white
10.99,0,1,Elitelligence,36315496,Men's Clothing,ZO0570205702,10.99,0.0,5.6,sold_product_580525_12155,0.0,2016-12-23 09:15:50,Polo shirt - white,10.99,10.99,10.99,20886661,2019-05-31,2,Polo shirt,white
20.99,0,1,Elitelligence,6716859,Men's Clothing,ZO0525405254,20.99,0.0,10.29,sold_product_564075_12047,0.0,2016-12-11 02:34:05,Tracksuit bottoms - dark red,20.99,20.99,20.99,13815238,2019-05-27,2,Tracksuit bottoms,dark red
41.99,0,1,Tigress Enterprises,4923332,Women's Shoes,ZO0020000200,41.99,0.0,19.32,sold_product_580583_19366,0.0,2016-12-23 10:23:31,Boots - cognac,41.99,41.99,41.99,8587241,2019-05-27,2,Boots,cognac
11.99,0,1,Tigress Enterprises,41723136,Women's Accessories,ZO0091200912,11.99,0.0,6.23,sold_product_580583_17935,0.0,2016-12-23 10:23:31,Clutch - creme,11.99,11.99,11.99,4146340,2019-05-27,2,Clutch,creme
64.99,0,1,Low Tide Media,4360492,Men's Shoes,ZO0406004060,64.99,0.0,31.2,sold_product_571337_847,0.0,2016-12-16 11:29:46,Casual lace-ups - black,64.99,64.99,64.99,17587189,2019-05-27,2,Casual lace-ups,black
20.99,0,1,Elitelligence,7736899,Men's Clothing,ZO0525605256,20.99,0.0,9.66,sold_product_561677_13662,0.0,2016-12-09 07:48:00,Tracksuit bottoms - dark blue,20.99,20.99,20.99,10362970,2019-05-27,2,Tracksuit bottoms,dark blue
10.99,0,1,Low Tide Media,46313636,Men's Accessories,ZO0460604606,10.99,0.0,5.39,sold_product_576155_17743,0.0,2016-12-20 02:24:00,Hat - black,10.99,10.99,10.99,34890247,2019-05-27,4,Hat,black
10.99,0,1,Elitelligence,37960055,Men's Accessories,ZO0596205962,10.99,0.0,5.06,sold_product_576401_11309,0.0,2016-12-20 06:46:05,Hat - sand/black,10.99,10.99,10.99,22975340,2019-05-27,2,Hat,sand/black
32.99,0,1,Elitelligence,42737743,Men's Clothing,ZO0588505885,32.99,0.0,15.18,sold_product_561040_2640,0.0,2016-12-08 21:14:24,Tracksuit top - black,32.99,32.99,32.99,5016402,2019-05-27,2,Tracksuit top,black
49.99,0,1,Low Tide Media,36526002,Men's Clothing,ZO0428204282,49.99,0.0,24.5,sold_product_561040_20492,0.0,2016-12-08 21:14:24,Light jacket - light grey,49.99,49.99,49.99,10590236,2019-05-27,2,Light jacket,light grey
20.99,0,1,Tigress Enterprises,4570553,Women's Accessories,ZO0086100861,20.99,0.0,11.12,sold_product_561082_14596,0.0,2016-12-08 21:43:12,Across body bag - black,20.99,20.99,20.99,13742617,2019-05-27,2,Across body bag,black
32.99,0,1,Gnomehouse,38614758,Women's Shoes,ZO0326903269,32.99,0.0,14.85,sold_product_561082_13130,0.0,2016-12-08 21:43:12,T-bar sandals - beach,32.99,32.99,32.99,2095400,2019-05-27,2,T-bar sandals,beach
74.99,0,1,Low Tide Media,571158,Men's Clothing,ZO0407804078,74.99,0.0,38.99,sold_product_590227_13018,0.0,2016-12-30 13:39:22,Suit jacket - blue multicolor,74.99,74.99,74.99,42459079,2019-05-27,2,Suit jacket,blue multicolor
24.99,0,1,Elitelligence,31882981,Men's Clothing,ZO0592805928,24.99,0.0,11.75,sold_product_579087_16427,0.0,2016-12-22 07:48:00,Sweatshirt - red,24.99,24.99,24.99,1821930,2019-05-27,2,Sweatshirt,red
24.99,0,1,Tigress Enterprises Curvy,40119690,Women's Clothing,ZO0102001020,24.99,0.0,12.99,sold_product_565222_20561,0.0,2016-12-11 22:35:02,Tracksuit bottoms - black,24.99,24.99,24.99,42464719,2019-05-27,2,Tracksuit bottoms,black
74.99,0,1,Oceanavigations,41880577,Women's Shoes,ZO0252402524,74.99,0.0,34.5,sold_product_565222_22115,0.0,2016-12-11 22:35:02,Winter boots - taupe,74.99,74.99,74.99,3257296,2019-05-27,2,Winter boots,taupe
11.99,0,1,Tigress Enterprises,9512377,Women's Accessories,ZO0084900849,11.99,0.0,6.47,sold_product_566417_14379,0.0,2016-12-12 19:46:34,Snood - grey,11.99,11.99,11.99,3710557,2019-05-27,2,Snood,grey
11.99,0,1,Tigress Enterprises,9512377,Women's Accessories,ZO0084900849,11.99,0.0,6.47,sold_product_566417_14379,0.0,2016-12-12 19:46:34,Snood - grey,11.99,11.99,11.99,1702200,2019-06-03,2,Snood,grey
11.99,0,1,Tigress Enterprises,9512377,Women's Accessories,ZO0084900849,11.99,0.0,6.47,sold_product_566417_14379,0.0,2016-12-12 19:46:34,Snood - grey,11.99,11.99,11.99,8346522,2019-05-28,2,Snood,grey
21.99,0,1,Champion Arts,3069769,Women's Clothing,ZO0499804998,21.99,0.0,10.34,sold_product_590280_16625,0.0,2016-12-30 14:28:19,Sweatshirt - dark grey,21.99,21.99,21.99,17309432,2019-05-27,2,Sweatshirt,dark grey
64.99,0,1,Low Tide Media,6531339,Women's Shoes,ZO0375703757,64.99,0.0,35.09,sold_product_590352_12567,0.0,2016-12-30 15:43:12,Boots - cognac,64.99,64.99,64.99,37373331,2019-05-27,2,Boots,cognac
41.99,0,1,Tigress Enterprises,39172438,Women's Shoes,ZO0019700197,41.99,0.0,23.09,sold_product_590352_21304,0.0,2016-12-30 15:43:12,High heeled ankle boots - cognac,41.99,41.99,41.99,41320087,2019-05-27,2,High heeled ankle boots,cognac
32.99,0,1,Tigress Enterprises,85735,Women's Shoes,ZO0022900229,32.99,0.0,18.14,sold_product_728335_18891,0.0,2016-12-14 14:55:41,Ankle boots - black,32.99,32.99,32.99,2332922,2019-05-27,2,Ankle boots,black
32.99,0,1,Tigress Enterprises,85735,Women's Shoes,ZO0022900229,32.99,0.0,18.14,sold_product_728335_18891,0.0,2016-12-14 14:55:41,Ankle boots - black,32.99,32.99,32.99,11696740,2019-05-25,2,Ankle boots,black
11.99,0,1,Elitelligence,5897700,Men's Clothing,ZO0570105701,11.99,0.0,5.64,sold_product_590321_11604,0.0,2016-12-30 15:08:38,Polo shirt - black,11.99,11.99,11.99,3472344,2019-05-27,2,Polo shirt,black
16.99,0,1,Elitelligence,43936060,Men's Clothing,ZO0541305413,16.99,0.0,8.83,sold_product_557473_2865,0.0,2016-12-06 06:10:05,Jumper - dark grey multicolor,16.99,16.99,16.99,22883020,2019-05-27,2,Jumper,dark grey multicolor
7.99,0,1,Elitelligence,48872975,Men's Clothing,ZO0548805488,7.99,0.0,4.07,sold_product_580804_13223,0.0,2016-12-23 14:26:53,Vest - light red multicolor,7.99,7.99,7.99,959389,2019-05-27,2,Vest,light red multicolor
28.99,0,1,Tigress Enterprises,38924448,Women's Clothing,ZO0073300733,28.99,0.0,13.63,sold_product_551346_17063,0.0,2016-12-01 17:13:55,Jumper - sand multicolor,28.99,28.99,28.99,12791591,2019-05-27,5,Jumper,sand multicolor
36.99,0,1,Tigress Enterprises MAMA,3447344,Women's Clothing,ZO0229602296,36.99,0.0,17.39,sold_product_565304_19969,0.0,2016-12-11 23:45:36,Maxi dress - black/rose gold,36.99,36.99,36.99,5444984,2019-05-27,2,Maxi dress,black/rose gold
36.99,0,1,Tigress Enterprises MAMA,3447344,Women's Clothing,ZO0229602296,36.99,0.0,17.39,sold_product_565304_19969,0.0,2016-12-11 23:45:36,Maxi dress - black/rose gold,36.99,36.99,36.99,22442076,2019-05-20,2,Maxi dress,black/rose gold
11.99,0,1,Spherecords,4695869,Women's Clothing,ZO0640206402,11.99,0.0,6.01,sold_product_586965_9168,0.0,2016-12-28 03:08:38,Long sleeved top - apple butter,11.99,11.99,11.99,41605884,2019-05-27,3,Long sleeved top,apple butter
16.99,0,1,Pyramidustries,105977,Women's Accessories,ZO0203302033,16.99,0.0,7.99,sold_product_574210_19285,0.0,2016-12-18 15:00:00,Clutch - black,16.99,16.99,16.99,34367016,2019-05-27,2,Clutch,black
36.99,0,1,Tigress Enterprises,50845577,Women's Clothing,ZO0052500525,36.99,0.0,18.13,sold_product_586998_22801,0.0,2016-12-28 03:47:31,Cocktail dress / Party dress - black/multicolour,36.99,36.99,36.99,4621751,2019-05-27,2,Cocktail dress / Party dress,black/multicolour
74.99,0,1,Low Tide Media,46463478,Women's Shoes,ZO0381703817,74.99,0.0,39.74,sold_product_586998_17030,0.0,2016-12-28 03:47:31,Ankle boots - peltro,74.99,74.99,74.99,5434225,2019-05-27,2,Ankle boots,peltro
16.99,0,1,Pyramidustries active,4906481,Women's Clothing,ZO0225402254,16.99,0.0,8.33,sold_product_586745_15622,0.0,2016-12-27 23:18:14,Tights - black,16.99,16.99,16.99,33503340,2019-05-27,2,Tights,black
32.99,0,1,Pyramidustries,50416138,Women's Shoes,ZO0143101431,32.99,0.0,15.51,sold_product_577522_5750,0.0,2016-12-21 03:27:22,Ankle boots - black,32.99,32.99,32.99,14844640,2019-05-27,2,Ankle boots,black
16.99,0,1,Pyramidustries,33673901,Women's Clothing,ZO0150401504,16.99,0.0,9.01,sold_product_574812_23492,0.0,2016-12-19 01:59:31,Jersey dress - red,16.99,16.99,16.99,2293857,2019-05-27,2,Jersey dress,red
16.99,0,1,Pyramidustries,33673901,Women's Clothing,ZO0150401504,16.99,0.0,9.01,sold_product_574812_23492,0.0,2016-12-19 01:59:31,Jersey dress - red,16.99,16.99,16.99,2293857,2019-05-26,2,Jersey dress,red
21.99,0,1,Pyramidustries,18659759,Women's Clothing,ZO0176401764,21.99,0.0,10.56,sold_product_586783_8438,0.0,2016-12-27 23:49:55,Eggly - Cardigan - black/white,21.99,21.99,21.99,18075888,2019-05-27,2,Eggly,Cardigan - black/white
20.99,0,1,Pyramidustries,2475546,Women's Clothing,ZO0148901489,20.99,0.0,10.29,sold_product_585568_16184,0.0,2016-12-27 01:36:29,Pencil skirt - brown,20.99,20.99,20.99,19772846,2019-05-27,2,Pencil skirt,brown
41.99,0,1,Oceanavigations,35183597,Women's Accessories,ZO0307003070,41.99,0.0,19.74,sold_product_585568_22722,0.0,2016-12-27 01:36:29,Tote bag - cognac,41.99,41.99,41.99,9186380,2019-05-27,2,Tote bag,cognac
24.99,0,1,Pyramidustries,46144228,Women's Clothing,ZO0155901559,24.99,0.0,13.49,sold_product_558431_14857,0.0,2016-12-06 22:12:00,Summer dress - grey,24.99,24.99,24.99,13710506,2019-05-27,2,Summer dress,grey
24.99,0,1,Pyramidustries,46144228,Women's Clothing,ZO0155901559,24.99,0.0,13.49,sold_product_558431_14857,0.0,2016-12-06 22:12:00,Summer dress - grey,24.99,24.99,24.99,20577541,2019-06-10,2,Summer dress,grey
24.99,0,1,Pyramidustries,46144228,Women's Clothing,ZO0155901559,24.99,0.0,13.49,sold_product_558431_14857,0.0,2016-12-06 22:12:00,Summer dress - grey,24.99,24.99,24.99,15253960,2019-06-19,2,Summer dress,grey
24.99,0,1,Pyramidustries,46144228,Women's Clothing,ZO0155901559,24.99,0.0,13.49,sold_product_558431_14857,0.0,2016-12-06 22:12:00,Summer dress - grey,24.99,24.99,24.99,18327021,2019-06-11,2,Summer dress,grey
24.99,0,1,Pyramidustries,46144228,Women's Clothing,ZO0155901559,24.99,0.0,13.49,sold_product_558431_14857,0.0,2016-12-06 22:12:00,Summer dress - grey,24.99,24.99,24.99,9837384,2019-05-24,3,Summer dress,grey
24.99,0,1,Pyramidustries,46144228,Women's Clothing,ZO0155901559,24.99,0.0,13.49,sold_product_558431_14857,0.0,2016-12-06 22:12:00,Summer dress - grey,24.99,24.99,24.99,18666788,2019-05-25,2,Summer dress,grey
20.99,0,1,Spherecords,46524972,Women's Clothing,ZO0655706557,20.99,0.0,10.29,sold_product_558431_14186,0.0,2016-12-06 22:12:00,Cardigan - red,20.99,20.99,20.99,380975,2019-05-27,2,Cardigan,red
11.99,0,1,Elitelligence,43856011,Men's Clothing,ZO0570005700,11.99,0.0,6.35,sold_product_553655_13701,0.0,2016-12-03 10:14:53,Polo shirt - olive,11.99,11.99,11.99,7283153,2019-05-27,2,Polo shirt,olive
28.99,0,1,Oceanavigations,31743170,Men's Clothing,ZO0300403004,28.99,0.0,15.36,sold_product_558477_20706,0.0,2016-12-06 22:58:05,Jumper - dark grey multicolor,28.99,28.99,28.99,18440650,2019-05-27,2,Jumper,dark grey multicolor
10.99,0,1,Microlutions,38416886,Men's Clothing,ZO0130301303,10.99,0.0,5.71,sold_product_555670_19379,0.0,2016-12-04 22:14:53,3 PACK - Socks - black/white/kaki,10.99,10.99,10.99,1384351,2019-05-27,2,3 PACK,Socks - black/white/kaki
11.99,0,1,Microlutions,32492841,Men's Clothing,ZO0116001160,11.99,0.0,5.76,sold_product_559065_14457,0.0,2016-12-07 09:48:58,Print T-shirt - marshmallow,11.99,11.99,11.99,42659248,2019-05-27,2,Print T-shirt,marshmallow
11.99,0,1,Microlutions,32492841,Men's Clothing,ZO0116001160,11.99,0.0,5.76,sold_product_559065_14457,0.0,2016-12-07 09:48:58,Print T-shirt - marshmallow,11.99,11.99,11.99,7283206,2019-05-25,2,Print T-shirt,marshmallow
11.99,0,1,Microlutions,32492841,Men's Clothing,ZO0116001160,11.99,0.0,5.76,sold_product_559065_14457,0.0,2016-12-07 09:48:58,Print T-shirt - marshmallow,11.99,11.99,11.99,10597034,2019-05-24,2,Print T-shirt,marshmallow
24.99,0,1,Oceanavigations,47479809,Men's Clothing,ZO0296802968,24.99,0.0,12.25,sold_product_588135_23749,0.0,2016-12-29 00:07:12,Jumper - navy,24.99,24.99,24.99,10928566,2019-05-27,2,Jumper,navy
49.99,0,1,Spritechnologies,34453775,Men's Clothing,ZO0624506245,49.99,0.0,24.5,sold_product_558874_23985,0.0,2016-12-07 06:10:05,Soft shell jacket - black,49.99,49.99,49.99,41460835,2019-05-27,2,Soft shell jacket,black
28.99,0,1,Tigress Enterprises,35540301,Women's Accessories,ZO0089700897,28.99,0.0,14.78,sold_product_557725_15924,0.0,2016-12-06 10:42:14,Tote bag - creme/gold,28.99,28.99,28.99,33355779,2019-05-27,2,Tote bag,creme/gold
37.99,0,1,Tigress Enterprises,51013218,Women's Clothing,ZO0067000670,37.99,0.0,19.75,sold_product_579456_11687,0.0,2016-12-22 14:22:34,Winter jacket - navy,37.99,37.99,37.99,16154209,2019-05-27,2,Winter jacket,navy
18.99,0,1,Tigress Enterprises,4050847,Women's Clothing,ZO0063000630,18.99,0.0,10.06,sold_product_557774_24027,0.0,2016-12-06 11:16:48,Print T-shirt - port royal,18.99,18.99,18.99,27399020,2019-05-27,2,Print T-shirt,port royal
14.99,0,1,Spherecords Curvy,35608497,Women's Clothing,ZO0711007110,14.99,0.0,7.05,sold_product_567068_21700,0.0,2016-12-13 07:06:14,Basic T-shirt - black,14.99,14.99,14.99,16997345,2019-05-27,2,Basic T-shirt,black
11.99,0,1,Pyramidustries active,47383084,Women's Clothing,ZO0218102181,11.99,0.0,5.4,sold_product_558936_14806,0.0,2016-12-07 07:17:46,Sports shirt - dubarry multicolor,11.99,11.99,11.99,10344548,2019-05-27,2,Sports shirt,dubarry multicolor
59.99,0,1,Low Tide Media,48176314,Men's Shoes,ZO0392103921,59.99,0.0,30.59,sold_product_558969_14003,0.0,2016-12-07 07:53:46,Lace-ups - cognac,59.99,59.99,59.99,18287109,2019-05-27,2,Lace-ups,cognac
59.99,0,1,Low Tide Media,48176314,Men's Shoes,ZO0392103921,59.99,0.0,30.59,sold_product_558969_14003,0.0,2016-12-07 07:53:46,Lace-ups - cognac,59.99,59.99,59.99,5257643,2019-05-26,3,Lace-ups,cognac
32.99,0,1,Oceanavigations,41653705,Men's Accessories,ZO0312303123,32.99,0.0,18.14,sold_product_558969_17000,0.0,2016-12-07 07:53:46,Watch - tan,32.99,32.99,32.99,1704544,2019-05-27,2,Watch,tan
28.99,0,1,Tigress Enterprises,13180609,Women's Clothing,ZO0033200332,28.99,0.0,13.63,sold_product_573369_25035,0.0,2016-12-17 23:42:43,A-line skirt - black,28.99,28.99,28.99,4357641,2019-05-27,2,A-line skirt,black
24.99,0,1,Tigress Enterprises,41180239,Women's Shoes,ZO0010400104,24.99,0.0,11.5,sold_product_558782_12177,0.0,2016-12-07 04:17:46,Platform sandals - beige,24.99,24.99,24.99,23474580,2019-05-27,2,Platform sandals,beige
